"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"Srek1","OK",5.53398024589798e-211,30.9768084387983,0.075124937488144,"Srek1",1.84146363352882e-210
"Gfod1","OK",6.6262811583127e-211,30.9709987337172,0.0750908886984255,"Gfod1",2.20452226539319e-210
"Krcc1","OK",7.88501490654972e-211,30.9653884746417,0.0750972603911813,"Krcc1",2.62280650430381e-210
"Tlr4","OK",1.31838982953903e-210,30.9488010834366,0.0749712357855104,"Tlr4",4.38456684650606e-210
"Uhrf2","OK",1.44317055113621e-210,30.9458820226415,0.0750495305914422,"Uhrf2",4.79865627867092e-210
"Socs1","OK",1.59666493971886e-210,30.9426190788727,0.0750244341856959,"Socs1",5.30804898705121e-210
"Ddit3","OK",1.8279365923402e-210,30.9382516586866,0.0750302934098446,"Ddit3",6.07577137588009e-210
"Kxd1","OK",1.96229892626063e-210,30.935961365469,0.0750255861744467,"Kxd1",6.52115677783563e-210
"5430427O19Rik","OK",2.60650267372392e-210,30.9267927842438,0.0749975408438107,"5430427O19Rik",8.66037790698336e-210
"Brd4","OK",2.73762648353729e-210,30.9252073613449,0.0749991653902751,"Brd4",9.09435851367049e-210
"Gm33280","OK",3.5964732918931e-210,30.91639200316,0.0745559162432337,"Gm33280",1.19452141565778e-209
"Ddx41","OK",3.90198950082385e-210,30.9137574377895,0.0749730126140046,"Ddx41",1.29575363509136e-209
"Svil","OK",4.84245940331186e-210,30.9067788221249,0.0749543477622077,"Svil",1.60776134009568e-209
"Scarb2","OK",8.58533215948953e-210,30.8882648940972,0.0749086183437005,"Scarb2",2.84991537242237e-209
"H2-Q4","OK",8.66070746725436e-210,30.8879821933595,0.0749091440293695,"H2-Q4",2.87440205645225e-209
"Sik1","OK",9.16189954746983e-210,30.8861627158428,0.0748737349607233,"Sik1",3.04017770379531e-209
"Wbp4","OK",1.60488151230639e-209,30.8680264450896,0.0748620430031179,"Wbp4",5.32446199670813e-209
"Rnf5","OK",2.04459583429474e-209,30.8601889659768,0.0748431021221692,"Rnf5",6.78202767545872e-209
"Thoc2","OK",2.54410448208754e-209,30.8531127043911,0.0748243761214792,"Thoc2",8.43735597875606e-209
"Prrc2a","OK",5.65201575243779e-209,30.8272569283553,0.0747601235212454,"Prrc2a",1.8741060030224e-208
"Lamb3","OK",6.21689436650487e-209,30.8241699503651,0.0746930242841517,"Lamb3",2.06102685152052e-208
"Hist2h2aa1","OK",7.38145636339321e-209,30.8186049738705,0.0747160763395898,"Hist2h2aa1",2.44664864873496e-208
"Smarcc2","OK",7.62470271023054e-209,30.8175540211604,0.0747395615395504,"Smarcc2",2.52680582115434e-208
"Wdsub1","OK",8.55029128876332e-209,30.8138399482471,0.074713026685782,"Wdsub1",2.83301766467577e-208
"Slc35g1","OK",1.42689464377218e-208,30.7972331187988,0.0746709350408499,"Slc35g1",4.72693590115514e-208
"Mylip","OK",1.93878622299818e-208,30.7872877849574,0.0746588668721572,"Mylip",6.42151022932576e-208
"1810055G02Rik","OK",2.59259205066364e-208,30.777857438071,0.0745905076925282,"1810055G02Rik",8.58540727476396e-208
"Prkrip1","OK",2.83513436331237e-208,30.7749546610796,0.0746349069839538,"Prkrip1",9.38684920177895e-208
"Neurl1b","OK",3.79673061144376e-208,30.7654732998598,0.0744986119698349,"Neurl1b",1.25682691361954e-207
"Ptk2","OK",4.99554479784609e-208,30.7565621167285,0.074558874158957,"Ptk2",1.65336238963553e-207
"Dbr1","OK",5.18708422201408e-208,30.7553400570706,0.0745870354946994,"Dbr1",1.71643759720121e-207
"Pigt","OK",6.24183340345036e-208,30.74932727404,0.0745734377387698,"Pigt",2.06507785758096e-207
"Ppp2r5c","OK",6.32646755881457e-208,30.7488897368151,0.0745724075511412,"Ppp2r5c",2.09269094522818e-207
"Nfya","OK",1.14518489466832e-207,30.7296054933206,0.0745260328775171,"Nfya",3.78738093220029e-207
"2610002M06Rik","OK",1.1698399025928e-207,30.7289130485861,0.0745244447731502,"2610002M06Rik",3.86820418818826e-207
"Ints6l","OK",1.26646793738796e-207,30.7263329212705,0.0745171016684495,"Ints6l",4.18694018767337e-207
"Brd9","OK",2.34442663970332e-207,30.7063058353359,0.074468874590729,"Brd9",7.74923475077948e-207
"Triobp","OK",2.99831714250531e-207,30.6983015449639,0.0744496086137995,"Triobp",9.908761259808e-207
"Sept9","OK",3.01393162124728e-207,30.6981325208232,0.0744494005792652,"Sept9",9.95852078147183e-207
"L3mbtl2","OK",3.5081400079007e-207,30.6931911081946,0.074435428118304,"L3mbtl2",1.15893215688307e-206
"Yars","OK",3.84457644777981e-207,30.6902104801048,0.0744284241009308,"Yars",1.2698407764176e-206
"Rab30","OK",3.95819787053103e-207,30.6892624572064,0.073803478062868,"Rab30",1.30712751053649e-206
"Cnppd1","OK",7.40330217947397e-207,30.66887480565,0.0743786122351809,"Cnppd1",2.44436261089343e-206
"Rnaseh1","OK",9.33187260391702e-207,30.6613331991646,0.0743599028657052,"Rnaseh1",3.08055291743723e-206
"Ylpm1","OK",1.00432075029235e-206,30.6589397677114,0.0743545701058996,"Ylpm1",3.3147596155001e-206
"Ttll9","OK",1.18844229835513e-206,30.6534546298319,0.0742268261226811,"Ttll9",3.92172782821955e-206
"Cbl","OK",1.58056569610812e-206,30.6441610619474,0.0743186537179534,"Cbl",5.21472801899038e-206
"Rcn2","OK",1.62387428324676e-206,30.6432798597754,0.074316430682195,"Rcn2",5.35662556788029e-206
"Btbd1","OK",1.83171224915683e-206,30.6393535111967,0.0743068574154515,"Btbd1",6.04109862561252e-206
"Ubxn2b","OK",2.21085641313612e-206,30.6332193156733,0.0742880259998455,"Ubxn2b",7.29019288814585e-206
"Cdk17","OK",2.24876210493109e-206,30.6326649493073,0.0742901203013585,"Cdk17",7.41381621413409e-206
"Naa25","OK",4.52206167472051e-206,30.6098753831389,0.0742346976716718,"Naa25",1.49057769377692e-205
"Ccno","OK",6.66371802653407e-206,30.5972200878651,0.0738976861051317,"Ccno",2.19611257124694e-205
"Rtel1","OK",9.67500930597012e-206,30.58504429011,0.0741645019208514,"Rtel1",3.18793341688783e-205
"Mast2","OK",1.0015215995828e-205,30.5839155310901,0.0741626180412294,"Mast2",3.29942339917899e-205
"Kirrel","OK",1.09874938654426e-205,30.5808891690545,0.068927242776913,"Kirrel",3.61906405280229e-205
"Cd209e","OK",2.21354329750375e-205,30.5580011254684,0.0656962429751708,"Cd209e",7.28963115436465e-205
"Rrp8","OK",2.28655831245361e-205,30.5569402199694,0.0741070187588403,"Rrp8",7.52869559404665e-205
"Wbp2","OK",2.34628346939186e-205,30.5560972810235,0.074104707878679,"Wbp2",7.72392193177311e-205
"Anapc1","OK",2.35953862919964e-205,30.5559131104998,0.0741045415872792,"Anapc1",7.76612612953859e-205
"Slc29a3","OK",4.1566751726835e-205,30.5373957141968,0.0740519774695133,"Slc29a3",1.36786552255306e-204
"Pag1","OK",4.18317091679767e-205,30.5371878620345,0.0740509927138818,"Pag1",1.37633105016746e-204
"Kdm6b","OK",6.34988088183395e-205,30.5235319415481,0.0740224418587093,"Kdm6b",2.08882893108625e-204
"Tktl1","OK",1.06576518769902e-204,30.5065800562936,0.0716230436570546,"Tktl1",3.50524870849298e-204
"Trmt10c","OK",1.2768579244129e-204,30.5006622114713,0.0739704690703098,"Trmt10c",4.19874897294974e-204
"Cnot6l","OK",1.29514954504083e-204,30.5001963618691,0.0739680658631756,"Cnot6l",4.25811408779163e-204
"Smad7","OK",1.38410254470125e-204,30.4980207376674,0.0739604252050681,"Smad7",4.54973078332775e-204
"Sfmbt1","OK",1.62566138352789e-204,30.4927514038458,0.0739454276218662,"Sfmbt1",5.34278370416353e-204
"Vill","OK",1.99511916922973e-204,30.4860418760516,0.0739317436039365,"Vill",6.55581108431898e-204
"Rere","OK",2.01388370620128e-204,30.4857351365165,0.0739339859060496,"Rere",6.61625259548356e-204
"Scn4b","OK",3.24831631771954e-204,30.4700661194099,0.0638099046650345,"Scn4b",1.06697960489522e-203
"Pex13","OK",3.26623801774394e-204,30.4698857400058,0.0738956829784899,"Pex13",1.07266908346615e-203
"Gm1968","OK",3.715301573006e-204,30.4656621739565,0.0734656310686081,"Gm1968",1.21992224291808e-203
"Ttc1","OK",3.83816425068168e-204,30.4645954002155,0.0738829225389701,"Ttc1",1.26003263516405e-203
"Aqr","OK",4.38107314585162e-204,30.4602570261335,0.073872272203077,"Aqr",1.43800009762478e-203
"Atp6v1c2","OK",5.60424699973479e-204,30.4521809613613,0.0617661945816229,"Atp6v1c2",1.83914456391517e-203
"Cox18","OK",5.61593639860522e-204,30.4521126115389,0.0738517076978402,"Cox18",1.84264207500809e-203
"2310075C17Rik","OK",6.94409168336235e-204,30.445148271851,0.0737980672242833,"2310075C17Rik",2.27800391941896e-203
"Cdk11b","OK",1.22530328363375e-203,30.426510000571,0.0737898553196775,"Cdk11b",4.01885975067313e-203
"Trim8","OK",1.2883376394549e-203,30.4248630260918,0.0737859540008879,"Trim8",4.22482958189955e-203
"Adck5","OK",1.31178733263818e-203,30.4242707933783,0.0737822887732002,"Adck5",4.3009381262319e-203
"Phka2","OK",2.06570872762625e-203,30.4093582004364,0.0737472596458572,"Phka2",6.77156610988935e-203
"Dmxl2","OK",2.63337756100902e-203,30.4013815794705,0.0736568203217035,"Dmxl2",8.63084783667829e-203
"BC005537","OK",2.64024459135407e-203,30.4012960080267,0.0737268538412614,"BC005537",8.65176663431052e-203
"Clk1","OK",4.3693322141337e-203,30.3847397364252,0.0736874870472575,"Clk1",1.43151539189532e-202
"8030474K03Rik","OK",4.58161479893719e-203,30.3831800284845,0.0735761955137008,"8030474K03Rik",1.50078977795707e-202
"Slc35e2","OK",4.66593987904597e-203,30.3825804117435,0.0736723116557721,"Slc35e2",1.52813167613941e-202
"Cd300c","OK",4.83384224906965e-203,30.3814180726826,0.0729053418709678,"Cd300c",1.58283074305344e-202
"C1qtnf7","OK",4.96079300014577e-203,30.3805656988266,0.0735693564453414,"C1qtnf7",1.62410269825121e-202
"Phf6","OK",5.60700587133008e-203,30.3765392068056,0.0736684920498271,"Phf6",1.83532840645315e-202
"Rnd2","OK",6.01064809643334e-203,30.3742531258033,0.0736367712145558,"Rnd2",1.96709115547376e-202
"Arl2bp","OK",7.78483173328744e-203,30.3657458785187,0.0736426970953876,"Arl2bp",2.54725741892232e-202
"Tmem119","OK",1.0748989258582e-202,30.3551305624275,0.0734975331796846,"Tmem119",3.51650850282131e-202
"Kat2a","OK",1.12962531466134e-202,30.3534963419322,0.0736126032439388,"Kat2a",3.69486785614229e-202
"Gm5086","OK",1.31866322702848e-202,30.3484037471144,0.0710873254697659,"Gm5086",4.31239820023836e-202
"Rnaset2b","OK",1.42401258082965e-202,30.3458737905155,0.0735932970733831,"Rnaset2b",4.65606749927438e-202
"Txndc9","OK",1.58891404276618e-202,30.3422667092527,0.0735843695552775,"Txndc9",5.19429176089349e-202
"Kansl2","OK",1.68511281295629e-202,30.3403314566838,0.0735812191970318,"Kansl2",5.50776532331377e-202
"Mafb","OK",1.96962306009503e-202,30.3351946008399,0.072906814905806,"Mafb",6.43650470818613e-202
"Zpr1","OK",2.48310507657672e-202,30.3275649894199,0.0735499867421453,"Zpr1",8.11302114207532e-202
"Ggta1","OK",2.76026256752908e-202,30.32407946819,0.0735392981953465,"Ggta1",9.0169250399674e-202
"Pex2","OK",3.54307866432968e-202,30.3158538815004,0.0735216610730493,"Pex2",1.15720266763467e-201
"Cplx2","OK",5.18849678842379e-202,30.3032824677663,0.0734463676653798,"Cplx2",1.69430177627465e-201
"Bcl10","OK",5.32184923789333e-202,30.3024459369703,0.0734890797845217,"Bcl10",1.73753026580506e-201
"Mum1","OK",5.8371234780648e-202,30.2993992658105,0.0734816416317173,"Mum1",1.90541378531821e-201
"Hmgxb4","OK",6.01874617076084e-202,30.298389078069,0.0734790903057171,"Hmgxb4",1.96434188347255e-201
"Dennd2c","OK",6.75210253549494e-202,30.2945982061108,0.0734208937066689,"Dennd2c",2.20328520338761e-201
"Nr2f6","OK",7.01945100028078e-202,30.2933177893367,0.0734565633418629,"Nr2f6",2.29010550628452e-201
"Ube2j1","OK",9.27426189350459e-202,30.284131025222,0.0734422373588541,"Ube2j1",3.02518800285111e-201
"Trappc3","OK",9.39039810510469e-202,30.2837205388533,0.0734435871089224,"Trappc3",3.0625113177331e-201
"Cdk2","OK",1.40170369406398e-201,30.2705042764548,0.0734115750683053,"Cdk2",4.57057262594277e-201
"Morn2","OK",1.61094629180504e-201,30.265912594923,0.0733932398987553,"Morn2",5.2518966457368e-201
"Snx18","OK",3.09760802576642e-201,30.244326280608,0.0733454799392961,"Snx18",1.0096766149327e-200
"Ryr1","OK",3.37084528084532e-201,30.2415341831873,0.0731008576137077,"Ryr1",1.09853879325943e-200
"Akap8","OK",3.55142617886296e-201,30.2398103839916,0.0733371016587795,"Akap8",1.15717788958792e-200
"Zranb3","OK",5.84581226539369e-201,30.2233430732122,0.073278441144006,"Zranb3",1.9044210369877e-200
"2310040G24Rik","OK",8.69647706835782e-201,30.2102126572555,0.0732475183987352,"2310040G24Rik",2.83258041152293e-200
"Tmed5","OK",1.01578527146263e-200,30.2050762290433,0.0732504937661077,"Tmed5",3.30797030690209e-200
"Gypc","OK",1.40460551688495e-200,30.1943562502619,0.073223792398459,"Gypc",4.57335458998145e-200
"Rps6ka3","OK",1.92956723766647e-200,30.1838494132953,0.0732005146005627,"Rps6ka3",6.28146943082128e-200
"Pan3","OK",1.96984759692809e-200,30.1831656681838,0.0731993702909129,"Pan3",6.41142850984852e-200
"Iqcd","OK",3.76512172908816e-200,30.161718456678,0.0729903736652927,"Iqcd",1.22524251020017e-199
"Fam102b","OK",4.54306553350296e-200,30.155497480056,0.0731255199037868,"Fam102b",1.47813094120658e-199
"Olfr417","OK",9.56727779631591e-200,30.130817592525,0.0730242937859249,"Olfr417",3.11224069516222e-199
"Nom1","OK",1.37135119173948e-199,30.1188793588143,0.0730436951011112,"Nom1",4.46020049777371e-199
"Htr2a","OK",1.53739696740869e-199,30.1150885215218,0.0730002637157978,"Htr2a",4.99933948305751e-199
"Rwdd4a","OK",2.00725211582379e-199,30.1062417288993,0.0730130139973865,"Rwdd4a",6.52603596149591e-199
"Eif4ebp2","OK",4.32557936103883e-199,30.0807566764649,0.0729488639099981,"Eif4ebp2",1.40608885709487e-198
"Pitpnb","OK",6.37815772116367e-199,30.067858448527,0.0729195341630132,"Pitpnb",2.0729302773842e-198
"Sh2b3","OK",6.69704814273094e-199,30.0662376120705,0.0729098816393246,"Sh2b3",2.17617508699112e-198
"Rsbn1l","OK",1.34376553527358e-198,30.0430922666727,0.0728577735231245,"Rsbn1l",4.36571014998197e-198
"Ogfod3","OK",2.70439900128905e-198,30.0198289622624,0.0727989127540926,"Ogfod3",8.78462382030214e-198
"Gm7694","OK",3.47180208771442e-198,30.0115160469101,0.0727381408112738,"Gm7694",1.12753070530082e-197
"Pnrc2","OK",4.4564939717164e-198,30.0032043466942,0.0727626782823071,"Pnrc2",1.44706410619788e-197
"Faah","OK",4.59647754566042e-198,30.0021746502392,0.0726907042737054,"Faah",1.4922467276486e-197
"Ctc1","OK",4.79274706898897e-198,30.0007824792604,0.0727538444448284,"Ctc1",1.55568284087739e-197
"Pts","OK",6.16223068457897e-198,29.9924129737541,0.0727339472068961,"Pts",1.99984150092487e-197
"Phldb2","OK",1.36341628599695e-197,29.9659526423741,0.0725652786366727,"Phldb2",4.42391923176227e-197
"Rap2a","OK",1.64369136950584e-197,29.9597201391104,0.0726473014518616,"Rap2a",5.33236769627699e-197
"Thg1l","OK",1.89636807680121e-197,29.9549521195993,0.0726431436654957,"Thg1l",6.15096939404157e-197
"Slc16a11","OK",2.68653454066104e-197,29.9433349415372,0.0720832413016625,"Slc16a11",8.71233345953614e-197
"Gm5431","OK",3.20005300202469e-197,29.9374993244658,0.0690416650920832,"Gm5431",1.03757709809657e-196
"Ccr6","OK",3.96322648567307e-197,29.9303618328816,0.0647901418264291,"Ccr6",1.28479328022573e-196
"Smo","OK",3.96697028941197e-197,29.9303303217538,0.0725833140550861,"Smo",1.28577354625423e-196
"Pomt1","OK",4.37918477156086e-197,29.9270308134893,0.0725742288426067,"Pomt1",1.41912286037571e-196
"Nrf1","OK",4.73202688696319e-197,29.9244442504899,0.0725710234926626,"Nrf1",1.5331870133214e-196
"Zfp106","OK",6.54522793294961e-197,29.9136143060308,0.0725440826403018,"Zfp106",2.12028343287769e-196
"Prdm5","OK",9.35769108689728e-197,29.9016754170128,0.072505896210127,"Prdm5",3.03081257020128e-196
"Txlna","OK",1.02443186402035e-196,29.8986512270539,0.072508858807244,"Txlna",3.31737600354298e-196
"Tmem39a","OK",1.07494433794233e-196,29.8970431836247,0.0725011225947785,"Tmem39a",3.48031742772154e-196
"Cnot10","OK",1.33688373878669e-196,29.8897563163366,0.0724867975019359,"Cnot10",4.32760679553951e-196
"Nipbl","OK",1.46546285404634e-196,29.8866873033148,0.07247675190154,"Nipbl",4.7429686680706e-196
"Ago2","OK",1.63572837835684e-196,29.883013388291,0.0724705819542381,"Ago2",5.29307358381496e-196
"Sgce","OK",1.65702011590579e-196,29.8825810911562,0.0724506930494782,"Sgce",5.36100040760172e-196
"Rtca","OK",1.94840699550102e-196,29.8771657268183,0.0724561643863297,"Rtca",6.30259020696481e-196
"Sdc3","OK",2.10775751625368e-196,29.8745373598874,0.0719403151996746,"Sdc3",6.81681301752526e-196
"Fam210b","OK",2.44694003234793e-196,29.8695478441588,0.0724302657725286,"Fam210b",7.91234873034612e-196
"Nudt14","OK",3.7155177013474e-196,29.8555767408829,0.0724028741029507,"Nudt14",1.2012206848002e-195
"Arhgef37","OK",3.89495023516882e-196,29.8539987647425,0.0643183680782927,"Arhgef37",1.2590030090476e-195
"Sh2d1a","OK",4.76238739077954e-196,29.8472704891104,0.0664339226204637,"Sh2d1a",1.53911466543489e-195
"Ptges2","OK",5.14421423272049e-196,29.8446893291471,0.0723758125522865,"Ptges2",1.66221317137969e-195
"Sar1a","OK",5.34310880118552e-196,29.8434196432902,0.0723746317764811,"Sar1a",1.72616823589675e-195
"Kdelr1","OK",6.03479669633481e-196,29.8393448231236,0.0723638226714313,"Kdelr1",1.94927535177868e-195
"BC049762","OK",6.50721100739102e-196,29.8368217250498,0.072167165684404,"BC049762",2.10148790924044e-195
"Drg2","OK",8.04045697630642e-196,29.8297377553284,0.072340952451251,"Drg2",2.5961764805615e-195
"Mettl23","OK",8.84336498827205e-196,29.826550332111,0.0723328774893831,"Mettl23",2.85491061687546e-195
"Nsmce3","OK",9.85836775860229e-196,29.822911358281,0.0723252005983177,"Nsmce3",3.18200957529149e-195
"Srprb","OK",1.04821444538119e-195,29.820856360228,0.0723192020282494,"Srprb",3.38273613662138e-195
"Iba57","OK",1.21824140568873e-195,29.8158208126309,0.072295946890174,"Iba57",3.93072687700001e-195
"Gpr180","OK",2.27920777182224e-195,29.7948273556056,0.0722534733071321,"Gpr180",7.35266827980009e-195
"Slc25a42","OK",2.53601526726802e-195,29.791247785588,0.0722194975046046,"Slc25a42",8.17964541414838e-195
"Ppp3cb","OK",2.66670799220945e-195,29.7895628719235,0.07224423737538,"Ppp3cb",8.59962766935151e-195
"Cpq","OK",3.06846602886275e-195,29.7848569799413,0.0722324697299232,"Cpq",9.8934347011121e-195
"Ninl","OK",4.27583952793691e-195,29.7737274408744,0.0720940832266036,"Ninl",1.37837938861778e-194
"Tiprl","OK",4.80615648865723e-195,29.7698047387368,0.0721959028280598,"Tiprl",1.54905520178541e-194
"Ddx3x","OK",5.06084756114507e-195,29.7680721206216,0.0721908001228717,"Ddx3x",1.63084945136214e-194
"Cdk19","OK",6.10525417089395e-195,29.7617759609694,0.0721753965686704,"Cdk19",1.96705275551137e-194
"Atl2","OK",8.4385449919285e-195,29.7509111900927,0.07214875321055,"Atl2",2.71832566758389e-194
"Sp140","OK",8.6695227550762e-195,29.7500045338814,0.0721472074327125,"Sp140",2.79222735586845e-194
"Tbl3","OK",1.24895519615332e-194,29.7377442803795,0.0721174355569417,"Tbl3",4.02183390697839e-194
"Bfar","OK",1.94957819040083e-194,29.7227829742571,0.0720818737323379,"Bfar",6.2768193442164e-194
"Ttc13","OK",2.40987663061532e-194,29.7156588526284,0.0720637746224333,"Ttc13",7.7573876615283e-194
"Fam89a","OK",3.77911128511395e-194,29.7005314854467,0.0715015855036584,"Fam89a",1.21627587747072e-193
"Fam98c","OK",4.39461720966056e-194,29.6954563597371,0.0720157564681957,"Fam98c",1.41411655400591e-193
"Pccb","OK",5.2768254110083e-194,29.6893020049673,0.0719923521963801,"Pccb",1.69769095685818e-193
"Ppp4r2","OK",5.9460472696988e-194,29.6852845627469,0.071990242092675,"Ppp4r2",1.91265234491266e-193
"Tsta3","OK",6.36210340124985e-194,29.6830087393041,0.0719856794923422,"Tsta3",2.04611569679311e-193
"Tm9sf2","OK",6.60709039334814e-194,29.6817372241325,0.0719820704794099,"Tm9sf2",2.12452335856688e-193
"Rala","OK",7.3043983757883e-194,29.6783605518881,0.071973831922776,"Rala",2.34832134281194e-193
"Smad1","OK",8.65702872191524e-194,29.6726419422819,0.0719568596832658,"Smad1",2.78268315235213e-193
"Gm16548","OK",1.18844886323762e-193,29.6619735079677,0.0715723958965525,"Gm16548",3.81941843594757e-193
"Ddr2","OK",1.23776613614103e-193,29.6606042750437,0.0670944695227924,"Ddr2",3.97719780952549e-193
"Nxf1","OK",1.26064086122437e-193,29.6599875848022,0.0719254164895557,"Nxf1",4.04997034369598e-193
"Xpr1","OK",1.41037895622306e-193,29.6562074687145,0.0719196282714861,"Xpr1",4.53020823366683e-193
